trip_id,subscriber_type,bike_id,bike_type,start_time,customer_id,customer_age,customer_gender,customer_user_type,trip_date,trip_hour,trip_day_of_week,is_weekend,clean_start_station_id,clean_start_station_name,start_station_property_type,start_station_power_type,start_station_docks,start_station_footprint_length,start_station_footprint_width,clean_end_station_id,clean_end_station_name,end_station_property_type,end_station_power_type,end_station_docks,end_station_footprint_length,end_station_footprint_width,duration_minutes
25991103,Student Membership,21419,electric,2022-02-07 21:34:42.000000 UTC,C-1416,26,Female,Subscriber,2022-02-07,21,2,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,5
25992612,Student Membership,21457,electric,2022-02-08 12:20:28.000000 UTC,C-0002,26,Female,Subscriber,2022-02-08,12,3,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,2547,21st/Guadalupe,paid_parking,solar,13,40,5.0,6
25992821,Student Membership,21788,electric,2022-02-08 12:52:54.000000 UTC,C-0017,37,Male,Subscriber,2022-02-08,12,3,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3793,28th/Rio Grande,paid_parking,solar,13,40,5.0,5
26006299,Student Membership,18947,electric,2022-02-10 17:42:50.000000 UTC,C-0084,18,Female,Customer,2022-02-10,17,5,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,27
26019542,Student Membership,19821,electric,2022-02-13 16:56:28.000000 UTC,C-0007,48,Female,Customer,2022-02-13,16,1,1,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,4
26023703,Student Membership,16410,electric,2022-02-14 15:52:41.000000 UTC,C-1309,52,Female,Subscriber,2022-02-14,15,2,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,4
26030040,Student Membership,21551,electric,2022-02-15 19:08:52.000000 UTC,C-0136,33,Male,Customer,2022-02-15,19,3,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,15
26033697,Student Membership,21859,electric,2022-02-16 15:50:11.000000 UTC,C-0046,58,Female,Subscriber,2022-02-16,15,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,3
26040277,Student Membership,23271,electric,2022-02-18 12:50:24.000000 UTC,C-0006,51,Male,Customer,2022-02-18,12,6,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,5
26042327,Student Membership,240,classic,2022-02-18 17:21:50.000000 UTC,C-1597,65,Male,Subscriber,2022-02-18,17,6,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3
26060807,Student Membership,21849,electric,2022-02-21 17:08:06.000000 UTC,C-0019,60,Female,Customer,2022-02-21,17,2,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,5
26080246,Student Membership,19211,electric,2022-02-27 20:59:46.000000 UTC,C-1260,55,Male,Subscriber,2022-02-27,20,1,1,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,6
26125221,Student Membership,19107,electric,2022-03-07 12:14:51.000000 UTC,C-0004,40,Female,Subscriber,2022-03-07,12,2,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3799,23rd/San Jacinto @ DKR Stadium,sidewalk,solar,22,30,7.5,6
26223845,Student Membership,16337,electric,2022-03-22 12:20:04.000000 UTC,C-1246,24,Female,Customer,2022-03-22,12,3,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,7188,22nd/Pearl,Unregistered Station,Unknown,13,40,5.0,5
26224386,Student Membership,21499,electric,2022-03-22 13:46:00.000000 UTC,C-0001,49,Male,Subscriber,2022-03-22,13,3,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,5
26231035,Student Membership,22196,electric,2022-03-23 16:44:12.000000 UTC,C-0151,50,Female,Subscriber,2022-03-23,16,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,2539,3rd/Trinity @ The Convention Center,sidewalk,solar,12,35,5.0,11
26238500,Student Membership,21546,electric,2022-03-24 19:32:23.000000 UTC,C-1555,47,Male,Subscriber,2022-03-24,19,5,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,3
26264115,Student Membership,23277,electric,2022-03-28 12:20:32.000000 UTC,C-0004,40,Female,Subscriber,2022-03-28,12,2,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,4
26267769,Student Membership,19608,electric,2022-03-28 18:40:18.000000 UTC,C-0009,40,Female,Subscriber,2022-03-28,18,2,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,5
26279699,Student Membership,19583,electric,2022-03-30 15:20:44.000000 UTC,C-1590,33,Male,Customer,2022-03-30,15,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,2547,21st/Guadalupe,paid_parking,solar,13,40,5.0,7
26282117,Student Membership,19865,electric,2022-03-30 19:35:24.000000 UTC,C-0002,26,Female,Subscriber,2022-03-30,19,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,8
26286433,Local365,1486,classic,2022-03-31 14:37:12.000000 UTC,C-0135,56,Female,Subscriber,2022-03-31,14,5,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,9
26287658,Student Membership,19434,electric,2022-03-31 16:41:14.000000 UTC,C-0088,28,Female,Subscriber,2022-03-31,16,5,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,2
25885049,Student Membership,19247,electric,2022-01-05 16:49:49.000000 UTC,C-0097,41,Male,Subscriber,2022-01-05,16,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,10
25909894,Student Membership,21821,electric,2022-01-14 18:13:32.000000 UTC,C-0161,21,Male,Customer,2022-01-14,18,6,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3793,28th/Rio Grande,paid_parking,solar,13,40,5.0,4
25910450,Single Trip (Pay-as-you-ride),21810,electric,2022-01-14 22:16:45.000000 UTC,C-0020,54,Female,Customer,2022-01-14,22,6,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,2537,6th/West,undetermined_parking,solar,13,40,5.0,11
25930422,Student Membership,546,classic,2022-01-21 14:11:18.000000 UTC,C-0097,41,Male,Subscriber,2022-01-21,14,6,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,3
25939049,Student Membership,21702,electric,2022-01-23 21:25:51.000000 UTC,C-1524,37,Male,Subscriber,2022-01-23,21,1,1,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,7
25944552,Student Membership,19270,electric,2022-01-25 18:00:35.000000 UTC,C-1563,43,Male,Subscriber,2022-01-25,18,3,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3797,21st/University,undetermined_parking,solar,19,55,5.0,6
25950296,Local365,18913,electric,2022-01-27 12:19:17.000000 UTC,C-0154,28,Female,Subscriber,2022-01-27,12,5,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,7
25951039,Student Membership,18913,electric,2022-01-27 15:39:36.000000 UTC,C-0009,40,Female,Subscriber,2022-01-27,15,5,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,6
25972070,Student Membership,21610,electric,2022-02-01 16:48:39.000000 UTC,C-1389,24,Female,Customer,2022-02-01,16,3,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,5
25999847,Student Membership,19529,electric,2022-02-09 16:27:32.000000 UTC,C-0108,24,Female,Customer,2022-02-09,16,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,7188,22nd/Pearl,Unregistered Station,Unknown,13,40,5.0,5
26007973,Student Membership,21868,electric,2022-02-11 08:53:49.000000 UTC,C-0127,50,Female,Subscriber,2022-02-11,8,6,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,3
26011167,Student Membership,16410,electric,2022-02-11 17:00:19.000000 UTC,C-1308,21,Male,Customer,2022-02-11,17,6,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3793,28th/Rio Grande,paid_parking,solar,13,40,5.0,6
26022488,Student Membership,21752,electric,2022-02-14 12:50:42.000000 UTC,C-1311,49,Male,Subscriber,2022-02-14,12,2,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,4
26025417,Student Membership,19583,electric,2022-02-14 21:27:12.000000 UTC,C-0004,40,Female,Subscriber,2022-02-14,21,2,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,3
26026801,Student Membership,19678,electric,2022-02-15 11:26:01.000000 UTC,C-0164,52,Female,Subscriber,2022-02-15,11,3,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,4
26082701,Student Membership,21535,electric,2022-02-28 13:49:12.000000 UTC,C-0125,53,Male,Subscriber,2022-02-28,13,2,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,4
26092936,Student Membership,21810,electric,2022-03-02 10:50:34.000000 UTC,C-0011,29,Male,Subscriber,2022-03-02,10,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,2547,21st/Guadalupe,paid_parking,solar,13,40,5.0,6
26103441,Student Membership,1423,classic,2022-03-03 20:13:43.000000 UTC,C-0009,40,Female,Subscriber,2022-03-03,20,5,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3797,21st/University,undetermined_parking,solar,19,55,5.0,4
26140122,Student Membership,21774,electric,2022-03-10 16:30:23.000000 UTC,C-0007,48,Female,Customer,2022-03-10,16,5,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,7188,22nd/Pearl,Unregistered Station,Unknown,13,40,5.0,7
26143806,Student Membership,19177,electric,2022-03-11 14:47:44.000000 UTC,C-0126,44,Female,Subscriber,2022-03-11,14,6,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,3
26217314,Student Membership,21491,electric,2022-03-21 09:49:58.000000 UTC,C-0015,34,Female,Subscriber,2022-03-21,9,2,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,6
26242289,Student Membership,21575,electric,2022-03-25 13:39:30.000000 UTC,C-1483,19,Male,Subscriber,2022-03-25,13,6,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,4
26246165,Student Membership,983,classic,2022-03-25 21:52:14.000000 UTC,C-0012,60,Female,Customer,2022-03-25,21,6,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,7
26247831,Student Membership,19221,electric,2022-03-26 11:16:10.000000 UTC,C-1249,21,Male,Customer,2022-03-26,11,7,1,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,5
26259662,Student Membership,19529,electric,2022-03-27 17:14:30.000000 UTC,C-0009,40,Female,Subscriber,2022-03-27,17,1,1,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,2
26281557,Student Membership,19235,electric,2022-03-30 18:31:13.000000 UTC,C-0006,51,Male,Customer,2022-03-30,18,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,9
26289124,Pay-as-you-ride,1565,classic,2022-03-31 19:22:41.000000 UTC,C-0036,42,Female,Customer,2022-03-31,19,5,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,3
25962461,Student Membership,18726,electric,2022-01-30 13:20:27.000000 UTC,C-0168,46,Female,Subscriber,2022-01-30,13,1,1,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,3
25974241,Student Membership,21551,electric,2022-02-02 11:58:26.000000 UTC,C-0011,29,Male,Subscriber,2022-02-02,11,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,6
25989468,Student Membership,19704,electric,2022-02-07 15:47:04.000000 UTC,C-0154,28,Female,Subscriber,2022-02-07,15,2,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,3
25993682,Student Membership,21523,electric,2022-02-08 14:55:56.000000 UTC,C-1492,42,Female,Customer,2022-02-08,14,3,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,3
26009803,Student Membership,21697,electric,2022-02-11 13:54:34.000000 UTC,C-0022,48,Female,Customer,2022-02-11,13,6,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,6
26014458,Student Membership,21729,electric,2022-02-12 14:25:16.000000 UTC,C-1593,39,Male,Customer,2022-02-12,14,7,1,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,3
26019556,Student Membership,21752,electric,2022-02-13 16:57:49.000000 UTC,C-1408,27,Male,Customer,2022-02-13,16,1,1,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,5
26020120,Student Membership,17374,electric,2022-02-13 18:38:19.000000 UTC,C-1354,18,Female,Customer,2022-02-13,18,1,1,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,3
26027890,Student Membership,19185,electric,2022-02-15 13:56:32.000000 UTC,C-0012,60,Female,Customer,2022-02-15,13,3,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3793,28th/Rio Grande,paid_parking,solar,13,40,5.0,6
26027914,Student Membership,19386,electric,2022-02-15 14:00:02.000000 UTC,C-0079,22,Female,Subscriber,2022-02-15,14,3,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,4
26029921,Local31,19688,electric,2022-02-15 18:45:17.000000 UTC,C-0016,61,Male,Subscriber,2022-02-15,18,3,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,40
26036262,Student Membership,21900,electric,2022-02-17 12:13:39.000000 UTC,C-0007,48,Female,Customer,2022-02-17,12,5,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,2547,21st/Guadalupe,paid_parking,solar,13,40,5.0,24
26036458,Student Membership,21735,electric,2022-02-17 12:46:11.000000 UTC,C-0030,43,Male,Subscriber,2022-02-17,12,5,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,4
26037474,Student Membership,16831,electric,2022-02-17 16:08:25.000000 UTC,C-0014,52,Female,Subscriber,2022-02-17,16,5,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,4
26038504,Student Membership,546,classic,2022-02-17 20:21:31.000000 UTC,C-1371,50,Female,Subscriber,2022-02-17,20,5,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,8
26045051,Student Membership,19330,electric,2022-02-19 11:59:57.000000 UTC,C-0052,52,Female,Subscriber,2022-02-19,11,7,1,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,3
26058276,Student Membership,19247,electric,2022-02-21 12:48:46.000000 UTC,C-1287,58,Female,Subscriber,2022-02-21,12,2,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,4
26066860,Student Membership,19437,electric,2022-02-23 20:56:23.000000 UTC,C-0070,19,Male,Subscriber,2022-02-23,20,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,2548,Guadalupe/West Mall @ University Co-op,paid_parking,solar,15,45,5.0,5
26126062,Student Membership,19488,electric,2022-03-07 14:53:00.000000 UTC,C-0123,59,Male,Subscriber,2022-03-07,14,2,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,4938,22.5/Rio Grande,Unregistered Station,Unknown,13,40,5.0,5
26132841,Student Membership,19165,electric,2022-03-09 10:57:35.000000 UTC,C-1268,34,Female,Subscriber,2022-03-09,10,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,2547,21st/Guadalupe,paid_parking,solar,13,40,5.0,5
26136884,Student Membership,19177,electric,2022-03-09 21:45:16.000000 UTC,C-0010,63,Male,Customer,2022-03-09,21,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,18
26150688,Student Membership,21535,electric,2022-03-12 23:09:51.000000 UTC,C-1352,44,Female,Subscriber,2022-03-12,23,7,1,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3790,Lake Austin Blvd/Deep Eddy,sidewalk,solar,13,40,5.0,24
26173740,Local31,16395,electric,2022-03-16 12:31:46.000000 UTC,C-1424,63,Male,Customer,2022-03-16,12,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,4051,10th/Red River,paid_parking,solar,13,40,5.0,16
26219869,Student Membership,19437,electric,2022-03-21 15:45:23.000000 UTC,C-0018,55,Male,Subscriber,2022-03-21,15,2,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,4
26239941,Student Membership,18181,electric,2022-03-25 08:52:39.000000 UTC,C-0100,35,Male,Subscriber,2022-03-25,8,6,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,4
26265262,Student Membership,19679,electric,2022-03-28 14:17:03.000000 UTC,C-0093,64,Female,Subscriber,2022-03-28,14,2,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,6
26268917,Student Membership,19583,electric,2022-03-28 21:57:44.000000 UTC,C-1423,57,Male,Customer,2022-03-28,21,2,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,7188,22nd/Pearl,Unregistered Station,Unknown,13,40,5.0,10
26269102,Student Membership,2355,classic,2022-03-28 22:51:08.000000 UTC,C-0017,37,Male,Subscriber,2022-03-28,22,2,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3797,21st/University,undetermined_parking,solar,19,55,5.0,4
25933813,Student Membership,21428,electric,2022-01-22 15:38:22.000000 UTC,C-0066,61,Male,Subscriber,2022-01-22,15,7,1,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,2547,21st/Guadalupe,paid_parking,solar,13,40,5.0,8
25949872,Student Membership,18564,electric,2022-01-27 10:18:29.000000 UTC,C-0016,61,Male,Subscriber,2022-01-27,10,5,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,3
25950235,Student Membership,19704,electric,2022-01-27 12:02:04.000000 UTC,C-0084,18,Female,Customer,2022-01-27,12,5,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,2
25963080,Student Membership,21714,electric,2022-01-30 14:32:03.000000 UTC,C-0016,61,Male,Subscriber,2022-01-30,14,1,1,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3793,28th/Rio Grande,paid_parking,solar,13,40,5.0,4
25974062,U.T. Student Membership,21561,electric,2022-02-02 11:11:01.000000 UTC,C-0009,40,Female,Subscriber,2022-02-02,11,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,3
25975173,Student Membership,19461,electric,2022-02-02 16:25:45.000000 UTC,C-0019,60,Female,Customer,2022-02-02,16,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,4
25982398,Student Membership,21610,electric,2022-02-05 20:05:26.000000 UTC,C-0063,49,Male,Subscriber,2022-02-05,20,7,1,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,4
25985336,Pay-as-you-ride,18101,electric,2022-02-06 15:59:43.000000 UTC,C-1648,43,Male,Subscriber,2022-02-06,15,1,1,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,43
25988836,Student Membership,17850,electric,2022-02-07 14:07:48.000000 UTC,C-0089,42,Female,Customer,2022-02-07,14,2,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,2
25996378,Student Membership,19418,electric,2022-02-09 09:52:36.000000 UTC,C-0105,26,Female,Subscriber,2022-02-09,9,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,5
25997728,Student Membership,19619,electric,2022-02-09 13:47:11.000000 UTC,C-1440,28,Female,Subscriber,2022-02-09,13,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3795,Dean Keeton/Whitis,undetermined_parking,solar,19,55,5.0,3
25997981,Student Membership,21630,electric,2022-02-09 14:24:54.000000 UTC,C-0055,33,Male,Customer,2022-02-09,14,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,2547,21st/Guadalupe,paid_parking,solar,13,40,5.0,6
26024925,Student Membership,21440,electric,2022-02-14 18:48:09.000000 UTC,C-0006,51,Male,Customer,2022-02-14,18,2,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3
26025662,Student Membership,188,classic,2022-02-15 01:31:05.000000 UTC,C-0156,28,Female,Subscriber,2022-02-15,1,3,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,32
26038638,Student Membership,21571,electric,2022-02-17 21:46:18.000000 UTC,C-0017,37,Male,Subscriber,2022-02-17,21,5,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,10
26041778,Student Membership,21749,electric,2022-02-18 16:02:42.000000 UTC,C-0043,57,Male,Customer,2022-02-18,16,6,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,5
26061510,Student Membership,18132,electric,2022-02-21 18:46:55.000000 UTC,C-0140,39,Male,Customer,2022-02-21,18,2,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3790,Lake Austin Blvd/Deep Eddy,sidewalk,solar,13,40,5.0,20
26065095,Student Membership,21491,electric,2022-02-23 10:22:06.000000 UTC,C-1393,28,Female,Subscriber,2022-02-23,10,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,7125,23rd/San Gabriel,Unregistered Station,Unknown,13,40,5.0,9
26081776,Student Membership,21742,electric,2022-02-28 11:38:52.000000 UTC,C-1537,28,Female,Subscriber,2022-02-28,11,2,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,2547,21st/Guadalupe,paid_parking,solar,13,40,5.0,20
26086741,Student Membership,16974,electric,2022-03-01 10:51:25.000000 UTC,C-0008,52,Female,Subscriber,2022-03-01,10,3,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3798,21st/Speedway @ PCL,sidewalk,solar,22,30,7.5,5
26093380,3-Day Weekender,19935,electric,2022-03-02 11:57:30.000000 UTC,C-0044,28,Female,Subscriber,2022-03-02,11,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,2497,11th/Congress @ The Texas Capitol,sidewalk,solar,18,25,7.5,29
26095256,Student Membership,19608,electric,2022-03-02 15:29:23.000000 UTC,C-0016,61,Male,Subscriber,2022-03-02,15,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,72
26097377,Student Membership,540,classic,2022-03-02 20:12:50.000000 UTC,C-1450,46,Female,Subscriber,2022-03-02,20,4,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,4
26103531,Student Membership,19214,electric,2022-03-03 20:35:06.000000 UTC,C-0011,29,Male,Subscriber,2022-03-03,20,5,0,2498,Dean Keeton/Speedway,sidewalk,non-metered,17,50,5.0,3838,26th/Nueces,undetermined_parking,solar,13,40,5.0,3
