trip_id,subscriber_type,bike_id,bike_type,start_time,start_station_id,start_station_name,end_station_id,end_station_name,duration_minutes,customer_id
25970444,Student Membership,21472,electric,2022-02-01 12:29:04.000000 UTC,3797,21st/University,3793,28th/Rio Grande,9,C-0001
26032396,Local31,21747,electric,2022-02-16 12:43:15.000000 UTC,3797,21st/University,3793,28th/Rio Grande,25,C-1539
26037405,Student Membership,19386,electric,2022-02-17 15:52:55.000000 UTC,3797,21st/University,3793,28th/Rio Grande,6,C-0123
25929235,Student Membership,21586,electric,2022-01-20 20:36:08.000000 UTC,3797,21st/University,3793,28th/Rio Grande,5,C-0017
26033479,Student Membership,19163,electric,2022-02-16 15:18:15.000000 UTC,3797,21st/University,3793,28th/Rio Grande,7,C-0126
26020251,Student Membership,19730,electric,2022-02-13 19:14:25.000000 UTC,3797,21st/University,3793,28th/Rio Grande,8,C-0013
26023347,Student Membership,21485,electric,2022-02-14 14:58:24.000000 UTC,3797,21st/University,3793,28th/Rio Grande,8,C-0010
25998417,Student Membership,21413,electric,2022-02-09 15:21:49.000000 UTC,3797,21st/University,3793,28th/Rio Grande,7,C-1506
26027814,Student Membership,18556,electric,2022-02-15 13:47:33.000000 UTC,3797,21st/University,3793,28th/Rio Grande,9,C-1276
25903777,Student Membership,19196,electric,2022-01-13 10:44:39.000000 UTC,3797,21st/University,3793,28th/Rio Grande,8,C-0011
26037678,Student Membership,593,classic,2022-02-17 16:46:09.000000 UTC,3797,21st/University,3793,28th/Rio Grande,9,C-0075
26001944,Student Membership,21438,electric,2022-02-09 19:26:58.000000 UTC,3797,21st/University,3793,28th/Rio Grande,9,C-0101
25919961,Student Membership,21744,electric,2022-01-17 19:44:08.000000 UTC,3797,21st/University,3793,28th/Rio Grande,5,C-0013
26043073,Student Membership,21447,electric,2022-02-18 20:01:02.000000 UTC,3797,21st/University,3793,28th/Rio Grande,10,C-1542
25974891,Student Membership,21749,electric,2022-02-02 15:01:59.000000 UTC,3797,21st/University,3793,28th/Rio Grande,7,C-1469
25960768,Student Membership,263G,classic,2022-01-29 22:49:17.000000 UTC,3797,21st/University,3793,28th/Rio Grande,8,C-0005
25926969,Student Membership,210,classic,2022-01-19 18:00:40.000000 UTC,3797,21st/University,3793,28th/Rio Grande,9,C-0088
25970927,Student Membership,19171,electric,2022-02-01 13:51:22.000000 UTC,3797,21st/University,3793,28th/Rio Grande,6,C-0072
26049915,Student Membership,1277,classic,2022-02-19 22:10:43.000000 UTC,3797,21st/University,3793,28th/Rio Grande,12,C-0005
26027047,Student Membership,19870,electric,2022-02-15 12:03:52.000000 UTC,3797,21st/University,3793,28th/Rio Grande,6,C-0006
25989101,Student Membership,19870,electric,2022-02-07 14:50:03.000000 UTC,3797,21st/University,3793,28th/Rio Grande,8,C-1431
26033481,Student Membership,18947,electric,2022-02-16 15:18:18.000000 UTC,3797,21st/University,3793,28th/Rio Grande,6,C-0011
25922106,Student Membership,849,classic,2022-01-18 15:14:34.000000 UTC,3797,21st/University,3793,28th/Rio Grande,9,C-0139
25960383,Student Membership,21481,electric,2022-01-29 20:02:05.000000 UTC,3797,21st/University,3793,28th/Rio Grande,7,C-1315
26021259,Student Membership,18696,electric,2022-02-14 09:13:48.000000 UTC,3797,21st/University,3793,28th/Rio Grande,6,C-1257
25971357,Student Membership,21639,electric,2022-02-01 14:52:56.000000 UTC,3797,21st/University,3793,28th/Rio Grande,6,C-0019
26029174,Student Membership,19224,electric,2022-02-15 16:45:16.000000 UTC,3797,21st/University,3793,28th/Rio Grande,9,C-0114
25998114,Student Membership,14148,classic,2022-02-09 14:46:58.000000 UTC,3797,21st/University,3793,28th/Rio Grande,48,C-0112
26003968,Student Membership,21491,electric,2022-02-10 12:13:07.000000 UTC,3797,21st/University,3793,28th/Rio Grande,8,C-1369
26022433,Student Membership,19783,electric,2022-02-14 12:41:58.000000 UTC,3797,21st/University,3793,28th/Rio Grande,8,C-0013
26039886,Student Membership,17370,electric,2022-02-18 11:47:47.000000 UTC,3797,21st/University,3793,28th/Rio Grande,8,C-1603
26005538,Student Membership,21523,electric,2022-02-10 15:55:46.000000 UTC,3797,21st/University,3793,28th/Rio Grande,8,C-0104
26057758,Student Membership,19233,electric,2022-02-21 11:54:38.000000 UTC,3797,21st/University,3793,28th/Rio Grande,7,C-0019
25924804,Student Membership,21621,electric,2022-01-19 13:06:47.000000 UTC,3797,21st/University,3793,28th/Rio Grande,6,C-1316
26058163,Student Membership,19198,electric,2022-02-21 12:36:36.000000 UTC,3797,21st/University,3793,28th/Rio Grande,6,C-1434
25992601,Student Membership,19171,electric,2022-02-08 12:19:22.000000 UTC,3797,21st/University,3793,28th/Rio Grande,11,C-0015
26027129,Student Membership,17347,electric,2022-02-15 12:15:42.000000 UTC,3797,21st/University,3793,28th/Rio Grande,6,C-0112
25988386,Student Membership,19271,electric,2022-02-07 12:52:03.000000 UTC,3797,21st/University,3793,28th/Rio Grande,6,C-0099
26059901,Student Membership,21535,electric,2022-02-21 15:24:21.000000 UTC,3797,21st/University,3793,28th/Rio Grande,9,C-1469
25972416,Student Membership,5,classic,2022-02-01 17:47:11.000000 UTC,3797,21st/University,3793,28th/Rio Grande,7,C-0004
25942101,Student Membership,19631,electric,2022-01-24 19:55:45.000000 UTC,3797,21st/University,3793,28th/Rio Grande,6,C-0155
25916265,Student Membership,19319,electric,2022-01-16 19:08:44.000000 UTC,3797,21st/University,3793,28th/Rio Grande,7,C-1271
26007496,Student Membership,774,classic,2022-02-10 23:05:54.000000 UTC,3797,21st/University,3793,28th/Rio Grande,10,C-0021
26043246,Student Membership,21476,electric,2022-02-18 21:01:07.000000 UTC,3797,21st/University,3793,28th/Rio Grande,5,C-0053
25942011,Student Membership,21702,electric,2022-01-24 19:28:33.000000 UTC,3797,21st/University,3793,28th/Rio Grande,5,C-1272
26027812,Student Membership,19682,electric,2022-02-15 13:47:30.000000 UTC,3797,21st/University,3793,28th/Rio Grande,9,C-0147
26040808,Student Membership,19675,electric,2022-02-18 13:54:20.000000 UTC,3797,21st/University,3793,28th/Rio Grande,7,C-0012
26029181,Student Membership,303G,classic,2022-02-15 16:45:54.000000 UTC,3797,21st/University,3793,28th/Rio Grande,9,C-0141
26055909,Student Membership,17347,electric,2022-02-20 21:41:39.000000 UTC,3797,21st/University,3793,28th/Rio Grande,8,C-0030
26003967,Student Membership,18947,electric,2022-02-10 12:12:57.000000 UTC,3797,21st/University,3793,28th/Rio Grande,8,C-0004
26057585,Student Membership,19254,electric,2022-02-21 11:39:50.000000 UTC,3797,21st/University,3793,28th/Rio Grande,9,C-0012
26008951,Student Membership,21468,electric,2022-02-11 11:54:39.000000 UTC,3797,21st/University,3793,28th/Rio Grande,6,C-1309
25923651,Student Membership,546,classic,2022-01-18 22:16:59.000000 UTC,3797,21st/University,3793,28th/Rio Grande,9,C-0110
25919797,Student Membership,19319,electric,2022-01-17 18:48:15.000000 UTC,3797,21st/University,3793,28th/Rio Grande,6,C-0107
25945344,Explorer,17370,electric,2022-01-26 08:11:02.000000 UTC,3797,21st/University,3793,28th/Rio Grande,8,C-0142
26027128,Student Membership,22174,electric,2022-02-15 12:15:37.000000 UTC,3797,21st/University,3793,28th/Rio Grande,6,C-1250
26027864,Student Membership,21849,electric,2022-02-15 13:53:25.000000 UTC,3797,21st/University,3793,28th/Rio Grande,6,C-1580
25978040,Local31,855,classic,2022-02-04 14:05:38.000000 UTC,3797,21st/University,3793,28th/Rio Grande,20,C-1341
26025406,Student Membership,2228,classic,2022-02-14 21:22:23.000000 UTC,3797,21st/University,3793,28th/Rio Grande,10,C-0005
26049927,Student Membership,369G,classic,2022-02-19 22:14:13.000000 UTC,3797,21st/University,3793,28th/Rio Grande,8,C-1457
26030386,Student Membership,19386,electric,2022-02-15 20:46:04.000000 UTC,3797,21st/University,3793,28th/Rio Grande,6,C-0049
26023348,Student Membership,18592,electric,2022-02-14 14:58:24.000000 UTC,3797,21st/University,3793,28th/Rio Grande,6,C-0002
25927382,Student Membership,226,classic,2022-01-19 21:22:44.000000 UTC,3797,21st/University,3793,28th/Rio Grande,10,C-1394
26060703,Student Membership,18266,electric,2022-02-21 16:55:05.000000 UTC,3797,21st/University,3793,28th/Rio Grande,6,C-0018
25895644,Local365,22563,electric,2022-01-09 21:04:16.000000 UTC,3797,21st/University,3794,4th/Sabine,15,C-0010
25995292,Student Membership,855,classic,2022-02-08 19:41:16.000000 UTC,3797,21st/University,3794,4th/Sabine,14,C-0032
25986764,Local365,21422,electric,2022-02-06 21:10:36.000000 UTC,3797,21st/University,3794,4th/Sabine,12,C-0007
26141201,Student Membership,21884,electric,2022-03-10 19:13:35.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,7,C-0064
26127966,Student Membership,21682,electric,2022-03-07 23:12:30.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0129
26131808,Student Membership,19865,electric,2022-03-08 21:28:24.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,7,C-0145
26235700,Student Membership,21735,electric,2022-03-24 13:53:02.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,6,C-1292
26075680,Student Membership,19233,electric,2022-02-26 22:41:35.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,11,C-0018
26289207,Student Membership,218G,classic,2022-03-31 19:33:48.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0039
26028449,Local31,19132,electric,2022-02-15 15:12:07.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,20,C-1251
26097307,Student Membership,19706,electric,2022-03-02 19:57:14.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,6,C-1502
25978475,Local31,161,classic,2022-02-04 16:36:41.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,7,C-1517
25979036,Student Membership,21789,electric,2022-02-04 21:13:20.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0011
26222349,Student Membership,19434,electric,2022-03-21 23:21:12.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0160
26131594,Student Membership,17850,electric,2022-03-08 20:05:50.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0011
26065558,Local31,21454,electric,2022-02-23 12:24:58.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,52,C-0134
25969773,Student Membership,21668,electric,2022-02-01 10:16:27.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,6,C-1486
26229873,U.T. Student Membership,1565,classic,2022-03-23 14:21:32.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,9,C-0018
26003560,Student Membership,16946,electric,2022-02-10 10:55:31.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,6,C-1405
26251096,Student Membership,19869,electric,2022-03-26 16:21:55.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,6,C-0013
26002622,Student Membership,18923,electric,2022-02-10 01:19:20.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,7,C-0015
26002624,Student Membership,21497,electric,2022-02-10 01:19:26.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,7,C-0018
25973189,Student Membership,546,classic,2022-02-01 22:24:25.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,7,C-0151
26061499,Student Membership,16337,electric,2022-02-21 18:45:17.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,6,C-0165
26084999,Student Membership,19194,electric,2022-02-28 19:06:23.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,4,C-0107
26085597,Student Membership,19207,electric,2022-02-28 22:27:38.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,4,C-1353
25991656,Student Membership,18726,electric,2022-02-08 09:16:50.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,7,C-0002
25917428,Student Membership,21476,electric,2022-01-17 12:01:35.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,6,C-0019
26085508,Student Membership,21788,electric,2022-02-28 21:44:14.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0074
25995741,Student Membership,40,classic,2022-02-08 22:52:03.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,7,C-0001
26033046,Student Membership,19386,electric,2022-02-16 14:16:36.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,4,C-0024
25973190,Student Membership,22431,electric,2022-02-01 22:24:26.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,7,C-1655
26226305,Local31,21650,electric,2022-03-22 18:22:57.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-1474
25960651,Student Membership,22563,electric,2022-01-29 21:55:55.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0034
25927320,Student Membership,21427,electric,2022-01-19 20:31:38.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0052
25955984,Student Membership,19748,electric,2022-01-29 00:30:58.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0012
26137571,Student Membership,22449,electric,2022-03-10 09:26:04.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0003
25913150,Student Membership,21698,electric,2022-01-15 20:02:24.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,4,C-0032
26247925,Student Membership,19434,electric,2022-03-26 11:25:34.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,4,C-0020
26091778,Student Membership,2205,classic,2022-03-02 00:34:52.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,7,C-1278
26099065,Student Membership,19177,electric,2022-03-03 10:55:21.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,7,C-1608
26007988,Student Membership,22599,electric,2022-02-11 08:58:51.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,8,C-0003
26072166,Student Membership,2197,classic,2022-02-25 18:54:16.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,6,C-0093
26002630,Student Membership,21718,electric,2022-02-10 01:28:12.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,6,C-0003
26245995,Student Membership,400,classic,2022-03-25 21:13:22.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,11,C-0164
26002629,Student Membership,18532,electric,2022-02-10 01:28:11.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0003
26012378,Student Membership,19437,electric,2022-02-11 21:30:57.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,651,C-0007
26111367,Student Membership,19376,electric,2022-03-05 09:49:10.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,4,C-0011
26133900,Student Membership,19847,electric,2022-03-09 14:09:54.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,4,C-0004
26098439,Student Membership,1641,classic,2022-03-03 09:13:11.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,6,C-0081
25965390,Student Membership,21546,electric,2022-01-30 20:31:06.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,7,C-0088
25973745,Student Membership,16333,electric,2022-02-02 09:46:50.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0102
26135619,Student Membership,21740,electric,2022-03-09 16:31:04.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,10,C-1511
26071939,Student Membership,15063E,electric,2022-02-25 17:46:40.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,6,C-0108
26230190,Student Membership,21712,electric,2022-03-23 14:59:24.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,4,C-1336
26123652,Student Membership,22567,electric,2022-03-06 19:04:02.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,6,C-0010
26123483,Local31,21742,electric,2022-03-06 18:25:33.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,64,C-0081
25968993,Student Membership,19693,electric,2022-01-31 21:41:31.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0006
26075851,Student Membership,21733,electric,2022-02-27 01:33:43.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,7,C-0109
25973628,Student Membership,22431,electric,2022-02-02 09:14:34.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,6,C-0007
26289085,Student Membership,19479,electric,2022-03-31 19:17:35.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,20,C-0002
25996376,Student Membership,21868,electric,2022-02-09 09:52:22.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,10,C-0059
26091681,Student Membership,19529,electric,2022-03-01 23:18:01.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,8,C-0008
25941847,Local365,21427,electric,2022-01-24 18:37:33.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,860,C-0017
26239133,Student Membership,16322,electric,2022-03-24 21:55:00.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,18,C-0003
25970929,Student Membership,21586,electric,2022-02-01 13:51:42.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,8,C-0001
25941693,Local31,18532,electric,2022-01-24 17:46:32.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,911,C-1285
26261620,Student Membership,19748,electric,2022-03-27 21:24:10.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0115
26136893,Student Membership,877,classic,2022-03-09 21:49:16.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,6,C-0022
26016028,Student Membership,21447,electric,2022-02-12 21:02:26.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,3,C-0069
26270734,Local31,19376,electric,2022-03-29 10:57:02.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,6,C-0005
25973007,Student Membership,21440,electric,2022-02-01 20:39:32.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,7,C-0012
26075681,Student Membership,19682,electric,2022-02-26 22:41:41.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,11,C-1488
26075723,Student Membership,21458,electric,2022-02-26 23:20:57.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0015
26253378,3-Day Weekender,21652,electric,2022-03-26 20:21:11.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,8,C-0009
25972563,Student Membership,21472,electric,2022-02-01 18:16:08.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,4,C-1601
26137762,Student Membership,21829,electric,2022-03-10 10:20:56.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,7,C-0078
25948434,Student Membership,21490,electric,2022-01-26 17:30:05.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0004
25954170,Student Membership,21739,electric,2022-01-28 14:55:38.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,7,C-0001
26145200,Student Membership,18684,electric,2022-03-11 19:38:39.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,6,C-0016
26067533,Student Membership,19780,electric,2022-02-24 10:54:19.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,4,C-0045
26234721,Student Membership,21767,electric,2022-03-24 11:57:54.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,8,C-0009
25960815,Pay-as-you-ride,1703,classic,2022-01-29 23:29:04.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,9,C-1531
25973021,Student Membership,18726,electric,2022-02-01 20:44:58.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0002
26289121,Student Membership,17347,electric,2022-03-31 19:22:34.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,10,C-0005
26117992,Student Membership,21427,electric,2022-03-05 20:54:17.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,11,C-0085
26016322,Student Membership,12727,classic,2022-02-12 23:43:30.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,9,C-0094
26245998,Student Membership,1786,classic,2022-03-25 21:13:36.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,11,C-1488
25965594,Pay-as-you-ride,17850,electric,2022-01-30 21:58:23.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,9,C-0122
26075686,Student Membership,21535,electric,2022-02-26 22:44:49.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,8,C-0103
26002631,Student Membership,18101,electric,2022-02-10 01:28:22.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0011
25991619,Student Membership,18101,electric,2022-02-08 09:11:22.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,6,C-0009
26274856,Student Membership,19869,electric,2022-03-29 19:05:07.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,7,C-1329
25936677,Student Membership,21481,electric,2022-01-23 13:09:36.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0049
26015832,Student Membership,21422,electric,2022-02-12 19:33:23.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0016
26009951,Student Membership,21497,electric,2022-02-11 14:12:32.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0106
25904582,Explorer,19376,electric,2022-01-13 13:33:19.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,23,C-1490
25916423,Student Membership,21725,electric,2022-01-16 20:18:45.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0020
26129626,Student Membership,21541,electric,2022-03-08 13:46:58.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,18,C-0090
25927357,Pay-as-you-ride,21586,electric,2022-01-19 20:55:49.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0005
25925393,Local365,16874,electric,2022-01-19 15:32:33.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,7,C-1549
25941764,Student Membership,22581,electric,2022-01-24 18:01:14.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,896,C-0016
26065956,Student Membership,19442,electric,2022-02-23 14:17:07.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,4,C-0139
26106200,Student Membership,21821,electric,2022-03-04 12:34:52.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,9,C-0014
26141339,Student Membership,21535,electric,2022-03-10 19:43:05.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,5,C-0001
25949350,Student Membership,451,classic,2022-01-27 00:27:22.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,7,C-0060
26245928,Student Membership,919,classic,2022-03-25 20:59:34.000000 UTC,3797,21st/University,3795,Dean Keeton/Whitis,6,C-0003
25906128,Student Membership,21528,electric,2022-01-13 18:34:27.000000 UTC,3797,21st/University,3797,21st/University,3,C-0017
26226297,Local31,19211,electric,2022-03-22 18:22:12.000000 UTC,3797,21st/University,3797,21st/University,105,C-0016
25884241,Single Trip (Pay-as-you-ride),19247,electric,2022-01-05 13:51:00.000000 UTC,3797,21st/University,3797,21st/University,62,C-1605
25884251,Single Trip (Pay-as-you-ride),21516,electric,2022-01-05 13:54:24.000000 UTC,3797,21st/University,3797,21st/University,59,C-0020
26227064,Pay-as-you-ride,21823,electric,2022-03-22 21:06:08.000000 UTC,3797,21st/University,3797,21st/University,63,C-0003
26075831,Student Membership,21553,electric,2022-02-27 01:17:08.000000 UTC,3797,21st/University,3797,21st/University,57,C-0017
25921946,Student Membership,21576,electric,2022-01-18 14:40:35.000000 UTC,3797,21st/University,3797,21st/University,16,C-0022
26230227,Student Membership,315,classic,2022-03-23 15:04:29.000000 UTC,3797,21st/University,3797,21st/University,11,C-0019
26231336,Student Membership,19935,electric,2022-03-23 17:26:13.000000 UTC,3797,21st/University,3797,21st/University,26,C-0009
25992648,Student Membership,21480,electric,2022-02-08 12:27:13.000000 UTC,3797,21st/University,3797,21st/University,29,C-0016
26127895,Student Membership,1627,classic,2022-03-07 22:12:26.000000 UTC,3797,21st/University,3797,21st/University,2,C-0014
26158696,Pay-as-you-ride,16276,electric,2022-03-14 12:34:07.000000 UTC,3797,21st/University,3797,21st/University,28,C-0123
25977299,Student Membership,214,classic,2022-02-04 02:21:55.000000 UTC,3797,21st/University,3797,21st/University,7,C-0017
26227053,Pay-as-you-ride,19250,electric,2022-03-22 21:03:34.000000 UTC,3797,21st/University,3797,21st/University,66,C-0153
26095754,24 Hour Walk Up Pass,19271,electric,2022-03-02 16:33:39.000000 UTC,3797,21st/University,3797,21st/University,53,C-1519
25971859,Student Membership,19602,electric,2022-02-01 16:15:13.000000 UTC,3797,21st/University,3797,21st/University,49,C-0011
26048234,Single Trip (Pay-as-you-ride),14148,classic,2022-02-19 16:45:17.000000 UTC,3797,21st/University,3797,21st/University,203,C-0004
26048332,Single Trip (Pay-as-you-ride),1277,classic,2022-02-19 16:55:26.000000 UTC,3797,21st/University,3797,21st/University,193,C-0067
26075830,Student Membership,19085,electric,2022-02-27 01:16:17.000000 UTC,3797,21st/University,3797,21st/University,58,C-0007
26227065,Pay-as-you-ride,21650,electric,2022-03-22 21:06:10.000000 UTC,3797,21st/University,3797,21st/University,63,C-0027
26101346,Student Membership,270G,classic,2022-03-03 15:34:06.000000 UTC,3797,21st/University,3797,21st/University,2,C-0106
26247681,Student Membership,21884,electric,2022-03-26 10:57:49.000000 UTC,3797,21st/University,3797,21st/University,2,C-0086
26247684,Explorer,19434,electric,2022-03-26 10:58:06.000000 UTC,3797,21st/University,3797,21st/University,23,C-0112
25970635,Student Membership,21561,electric,2022-02-01 13:04:49.000000 UTC,3797,21st/University,3797,21st/University,20,C-0088
25907762,Student Membership,21668,electric,2022-01-14 12:22:32.000000 UTC,3797,21st/University,3797,21st/University,7,C-1393
26158697,Pay-as-you-ride,19755,electric,2022-03-14 12:34:23.000000 UTC,3797,21st/University,3797,21st/University,28,C-0081
25993228,Student Membership,21788,electric,2022-02-08 13:49:45.000000 UTC,3797,21st/University,3797,21st/University,3,C-0019
25992243,Student Membership,19328,electric,2022-02-08 11:12:36.000000 UTC,3797,21st/University,3797,21st/University,4,C-0157
25973270,Student Membership,19608,electric,2022-02-01 23:57:58.000000 UTC,3797,21st/University,3797,21st/University,10,C-1272
26233200,Student Membership,21496,electric,2022-03-24 07:52:49.000000 UTC,3797,21st/University,3797,21st/University,3,C-0012
25970624,Student Membership,21668,electric,2022-02-01 13:02:55.000000 UTC,3797,21st/University,3797,21st/University,2,C-0106
26094925,Student Membership,435,classic,2022-03-02 14:53:20.000000 UTC,3797,21st/University,3797,21st/University,17,C-0160
26213198,24 Hour Walk Up Pass,3405,classic,2022-03-20 16:32:41.000000 UTC,3797,21st/University,3797,21st/University,120,C-0010
25904511,Explorer,19376,electric,2022-01-13 13:18:41.000000 UTC,3797,21st/University,3797,21st/University,14,C-0039
26260289,Pay-as-you-ride,191,classic,2022-03-27 18:16:47.000000 UTC,3797,21st/University,3797,21st/University,2,C-1464
26247350,Explorer,21884,electric,2022-03-26 10:06:54.000000 UTC,3797,21st/University,3797,21st/University,51,C-0063
26226302,Student Membership,19583,electric,2022-03-22 18:22:42.000000 UTC,3797,21st/University,3797,21st/University,10,C-0043
26260302,Pay-as-you-ride,21698,electric,2022-03-27 18:18:18.000000 UTC,3797,21st/University,3797,21st/University,9,C-0013
26033478,Student Membership,19935,electric,2022-02-16 15:18:05.000000 UTC,3797,21st/University,3797,21st/University,41,C-0025
25970442,Student Membership,21668,electric,2022-02-01 12:28:58.000000 UTC,3797,21st/University,3797,21st/University,2,C-0128
26002354,Student Membership,18726,electric,2022-02-09 21:25:44.000000 UTC,3797,21st/University,3798,21st/Speedway @ PCL,14,C-0147
26261704,Student Membership,17751,electric,2022-03-27 21:44:48.000000 UTC,3797,21st/University,3798,21st/Speedway @ PCL,45,C-0155
26145311,Student Membership,920,classic,2022-03-11 20:15:46.000000 UTC,3797,21st/University,3798,21st/Speedway @ PCL,24,C-0083
